,Link,Title,Content,Summarized_Text,TimeStamp
39,https://nos.nl/artikel/2326548-miljoenenbuit-bij-overval-op-luchthaven-chili.html,"
    Miljoenenbuit bij overval op luchthaven Chili
  ","Bij een overval op een geldwagen op de luchthaven van de Chileense hoofdstad Santiago is 14 miljoen dollar en een miljoen euro buitgemaakt. De daders zijn nog niet gepakt, maar volgens de politie hebben ze wel veel sporen achtergelaten.Zeven tot tien gewapende mannen reden met twee auto's de vrachtafdeling van het vliegveld binnen en bestormden daar de geldwagen. Bij de overval zijn twee veiligheidsmedewerkers gewond geraakt.De geldwagen was vlak voor de overval geladen met geld dat was aangekomen uit het buitenland. Volgens de politie moeten de overvallers hulp van binnenuit hebben gekregen.Zes jaar geleden was er ook een geldoverval op het vliegveld van Santiago. Toen werd tien miljoen dollar buitgemaakt. De daders werden opgepakt, maar het meeste geld was verdwenen. De overval van afgelopen nacht wordt vanwege de grote buit door Chileense media al ""de overval van de eeuw"" genoemd.Criminelen hebben de laatste tijd vaker toegeslagen op en rond het vliegveld van de Chileense hoofdstad. De beveiliging zou daar niet meer op orde zijn, omdat veel politieagenten worden ingezet bij het beteugelen van de aanhoudende demonstraties in Chili. De bevolking protesteert tegen sociale ongelijkheid en de hoge kosten voor levensonderhoud.De Chileense regering heeft een paar miljard euro in de economie gepompt om de rust terug te brengen, maar dat heeft nog niet veel geholpen.",Özet,"Gisteren, 11:07"
40,https://nos.nl/artikel/2326524-wekdienst-10-3-eerste-dag-staatsbezoek-indonesie-en-hindoes-vieren-holifeest.html,"
    Wekdienst 10/3: eerste dag staatsbezoek Indonesië en hindoes vieren Holifeest
  ","Goedemorgen! Vandaag begint het staatsbezoek van koning Willem-Alexander en Máxima aan Indonesië. En hindoes in Nederland vieren met een kleurenfestival de komst van de lente.Overdag blijft het bewolkt en perioden met regen. Pas in de (na)middag wordt het vanuit het westen vaker droog. Het wordt 12 graden bij een stevige zuidwestenwind.Ga je op pad? Hier vind je het overzicht van de werkzaamheden en files en de situatie op het spoor.Koning Willem-Alexander heeft zijn excuses aangeboden voor geweldsontsporingen in Indonesië tijdens de Indonesische onafhankelijkheidsstrijd tussen 1945 en 1949. Dat deed hij op de eerste dag van het staatsbezoek aan Indonesië.""Voor de geweldsontsporingen van Nederlandse zijde in die jaren wil ik hier nu, in navolging van eerdere uitspraken van mijn regering, mijn spijt uitspreken en excuses overbrengen"", zei de koning tijdens een toespraak. ""Dit doe ik in het volle besef dat de pijn en het verdriet van de getroffen families generaties lang voelbaar blijven.""Bekijk hier zijn toespraak:Ursula von der Leyen, de voorzitter van de Europese Commissie, heeft een goed gesprek gehad met president Erdogan van Turkije. Ze wil dat Turkije stopt met het doorlaten van vluchtelingen en dat het land zich houdt aan de afspraken die in 2016 zijn gemaakt bij de zogenoemde Turkije-deal.De Chinese president Xi Jinping is voor het eerst op bezoek in de stad Wuhan sinds het coronavirus daar in december opdook. Volgens correspondent Sjoerd den Daas wil China met het bezoek laten zien dat het de epidemie onder controle heeft.De Amerikaanse president Trump heeft aangekondigd dat bedrijven en mensen die in de VS worden getroffen door het coronavirus worden gecompenseerd. Later vandaag kondigt hij een pakket maatregelen aan om de Amerikaanse economie te ondersteunen, die is hard getroffen door de uitbraak.Zangeres Glennis Grace treedt samen met dj Afrojack op tijdens de finale van het Eurovisie Songfestival in Rotterdam. Dat maakte ze gisteren bekend in het televisieprogramma Op 1. De zangeres zal Afrojack ondersteunen bij een medley tijdens de pauze-act.Afrojack wilde heel graag met de zangeres samenwerken. En zij hoefde daar niet lang over na te denken. ""Ik wist nog niet eens wat ik moest doen. Ik heb meteen ja gezegd.""Het is bekend: tijdens het Eurovisie Songfestival 2020 zal @GlennisGrace naast Afrojack staan. Zij was de eerste met wie de DJ wilde samenwerken. Ze zullen optreden voor twee miljoen kijkers. Wat kunnen we verwachten van de acts van de Nederlandse artiesten?De organisatie koos voor Afrojack omdat de 'dance-scene' Nederlands grootste exportproduct op muziekgebied is. Naast Glennis Grace zal de dj ook begeleid worden door onder anderen een klassiek orkest en gospelzangers.Fijne dag!",Özet,"Gisteren, 07:00"
41,https://nos.nl/artikel/2326516-trump-kondigt-economische-maatregelen-aan-tegen-corona-uitbraak.html,"
    Trump kondigt economische maatregelen aan tegen corona-uitbraak 
  ","De Amerikaanse president Trump heeft aangekondigd dat bedrijven en mensen die in de VS worden getroffen door het coronavirus worden gecompenseerd. Op welke manier wilde hij tijdens de persconferentie nog niet zeggen.Later vandaag zal de president een pakket maatregelen aankondigen om de Amerikaanse economie te ondersteunen. Het Witte Huis zou onder meer denken aan betaald ziekteverlof voor werknemers in quarantaine. Gisteren gingen de aandelenbeurzen in de VS hard onderuit, in navolging van beurzen elders in de wereld.Vicepresident Pence zei dat het risico voor Amerikanen om besmet te raken met het virus laag blijft. De kans dat iemand ernstig ziek wordt is volgens hem ook klein.Aan het einde van de persconferentie vroegen journalisten aan Trump of hij is getest op het corona-virus. De president liep weg zonder te antwoorden. Later maakte het Witte Huis bekend dat hij niet is getest.Aanleiding voor de vraag van journalisten is dat een man die aanwezig was op een conferentie waar Trump ook was besmet bleek met het virus. Senator en oud-presidentskandidaat Ted Cruz had handen geschud met de man. Hij zit nu thuis in quarantaine, maar zegt geen symptomen van corona te vertonen.",Özet,"Gisteren, 04:17"
42,https://nos.nl/artikel/2326515-chinese-president-bezoekt-corona-epicentrum-wuhan-voor-het-eerst.html,"
    Chinese president bezoekt corona-epicentrum Wuhan voor het eerst
  ","De Chinese president Xi Jinping is voor het eerst op bezoek in de stad Wuhan sinds het coronavirus in december daar voor het eerst opdook. De miljoenenstad is nog altijd in quarantaine.Xi zal onder meer een bezoek brengen aan ziekenhuizen en daar spreken met onder anderen patiënten en personeel. Volgens correspondent Sjoerd den Daas wil Xi met het bezoek vooral laten zien dat China de epidemie onder controle heeft. Hij noemt het bezoek daarom een belangrijk signaal. Eerder liet premier Li Keqiang, die het coronacrisisteam aanstuurt, zich al wel zien in Wuhan.Een maand geleden inspecteerde de president in Peking plekken waar geprobeerd werd het virus te bestrijden. Het ging om een kort bezoek en het was toen zijn eerste openbare buitentrip sinds de corona-uitbraak.Vannacht hebben de Chinese autoriteiten bekendgemaakt dat het aantal mensen bij wie gisteren het coronavirus is vastgesteld, opnieuw lager is dan de dag ervoor.Gisteren kwamen er 19 gevallen bij terwijl het er zondag nog veertig waren; een van de laagste aantallen van de afgelopen weken. Het totale aantal ziektegevallen komt daarmee op 80.754. Het is de derde dag op rij dat er geen nieuwe lokale besmettingen zijn met het coronavirus buiten de provincie Hubei, het epicentrum van de virusuitbraak.Ook het aantal doden in China daalt. Zondag overleden 22 mensen aan het virus, gisteren waren het er 17. Alle nieuwe dodelijke slachtoffers kwamen uit Wuhan. In totaal zijn nu 3136 overleden in China.In Zuid-Korea zijn er 35 nieuwe gevallen van het virus bij gekomen; het laagste aantal in elf dagen tijd. In totaal zijn daar ruim 7500 mensen besmet.Mongolië heeft ondertussen zijn eerste corona-besmetting bekendgemaakt. Het gaat om een Fransman die in het Aziatische land werkt.Duizenden kilometers verderop in Marokko heeft de premier bekendgemaakt dat alle vluchten van en naar Italië worden gestaakt vanwege de corona-uitbraak daar. In Marokko is bij twee mensen het coronavirus geconstateerd.In de VS zijn de eerste passagiers van het cruiseschip Grand Princess van boord gehaald. Op het schip is bij 21 personen het coronavirus vastgesteld. Het schip lag voor de kust van San Francisco. De passagiers gaan in de haven van Oakland van boord. Zij worden verder in isolatie verzorgd.",Özet,"Gisteren, 03:32"
43,https://nos.nl/artikel/2326724-mannetjeswolf-vestigt-zich-mogelijk-in-drenthe.html,"
    Mannetjeswolf vestigt zich mogelijk in Drenthe
  ","Het lijkt erop dat een wolf zich aan het vestigen is in Drenthe. De afgelopen tijd zijn er in de provincie veel schapen gedood en uit dna-onderzoek is gebleken dat dezelfde wolf verantwoordelijk is. Er waren al wel vaker wolven in het gebied gezien, maar voor zover bekend was er nog geen wolf die telkens in hetzelfde gebied rondliep. Dat lijkt nu dus anders, blijkt uit cijfers die BIJ12 vandaag bekendmaakte. Die organisatie ondersteunt provincies bij de uitvoering van natuurbeleid.Sinds november 2019 worden er wolvensporen gevonden in het noorden van het land, van een specifieke wolf. Dat blijkt uit monsters die zijn genomen van drollen en doodgebeten schapen. Als de wolf zes maanden in hetzelfde territorium blijft, wordt gesproken van een gevestigd dier. In dit geval is het dier nog maar vier maanden in het gebied.Bijzonder is dat het om een mannetje gaat. Meestal zijn het vrouwtjes die zich als eerste in een nieuw leefgebied vestigen.
      We zijn met name geïnteresseerd in drollen. 
    Glenn Lelieveld van de Zoogdiervereniging laat aan RTV Drenthe weten dat het onderzoek naar de wolf in Drenthe geïntensiveerd wordt. ""We hebben de aanwezigheid van een vrouwtje nog niet kunnen aantonen. We willen het verhaal volledig krijgen. We gaan uitgebreider sporenonderzoek doen en plaatsen meer camera's."" Hulp bij het sporenonderzoek is welkom. ""We zijn met name geïnteresseerd in drollen. Het zijn echt grote drollen, groter dan een hondendrol, en ze bevatten veel haar en ook wel stukjes bot. Foto's daarvan kunnen naar Wolven in Nederland gestuurd worden.""Drenthe zou de derde plek in Nederland zijn waar de wolf zich heeft gevestigd. Op de Noord-Veluwe leeft een wolvenpaar met welpen en op de Midden-Veluwe zit een wolvin in haar eentje.Geregeld worden schapen door wolven doodgebeten. Een schapenhouder krijgt een schadevergoeding voor elk dier dat bewezen is gedood door een wolf. Wolvendeskundigen zeggen dat de meeste aanvallen op schapen worden gedaan door zwervende wolven. Die hebben weinig tijd voor de jacht en kiezen voor de gemakkelijkste prooi. Territoriale wolven eten vooral wilde dieren uit hun leefgebied.De eerste wolf in Nederland werd gezien in maart 2015. Vier dagen lang liep het dier door Noord-Nederland. Het was de eerste keer in 150 jaar dat er een wolf werd gezien in het land.",Özet,"Vandaag, 16:02"
44,https://nos.nl/artikel/2326706-openingsfeest-limburgs-carnaval-na-twintig-jaar-niet-meer-in-maastricht.html,"
    Openingsfeest Limburgs carnaval na twintig jaar niet meer in Maastricht
  ","Twintig jaar lang was het vaste prik op 11 november: de opening van het Limburgse carnavalsseizoen in Maastricht. Maar daar komt verandering in. De '11devande11de' vertrekt uit de provinciehoofdstad omdat het evenement niet op het Vrijthof kan worden gehouden.Voorheen was het feest altijd op dat plein, maar vorig jaar verplaatste de 11devande11de naar evenementen- en congreshal MECC. Het Vrijthof kon de grote bezoekersaantallen niet aan. De jaren ervoor konden talloze laatkomers er niet meer bij omdat het plein al vroeg vol was.Het gratis evenement vormt de officiële start van het carnavalsseizoen in Limburg. De Sjeng Kraft Kompenei is de organisator. Bij de viering traden de afgelopen jaren tal van artiesten op.Veel carnavalsvierders baalden dat het evenement verplaatst werd. Ze zeiden dat het bij de 11devande11de hoort dat het feest in de buitenlucht is. Uiteindelijk viel het aantal bezoekers in de congreshal ook tegen. Volgens de organisatie is er financieel verlies geleden. Daarom werd gehoopt dat dit jaar de 11devande11de toch weer op het Vrijthof gehouden zou kunnen worden.Maar dat gaat niet lukken. Op het plein mogen jaarlijks op maar zestig dagen evenementen worden gehouden. Wie iets wilde organiseren, kon zich tot september aanmelden. De Sjeng Kraft Kompenei was te laat.Er is wel een motie ingediend om een uitzondering te maken voor het openingsfeest. Hoewel er nog over het plan gestemd moet worden, is nu al duidelijk dat te weinig partijen de motie steunen. ""En dus gaat de 11devande11de definitief uit Maastricht vertrekken"", zegt Marcel van Eeghem van de Sjeng Kraft Kompenei tegen 1Limburg.Er zijn ook voorstellen gedaan voor andere locaties in Maastricht om de 11devande11de te houden, maar die ideeën zijn door de organisatie afgewezen. ""We willen wel een centrale plek in de stad"", zegt Van Eeghem. ""Het is jammer dat het feest niet meer in Maastricht is, maar een nieuwe locatie biedt nieuwe mogelijkheden.""Er worden gesprekken gevoerd over waar het openingsfeest nu moet worden gehouden. ""Die gesprekken zijn positief"", zegt Van Eeghem. ""Er is een aantal steden dat ons heel graag welkom heet."" Sittard-Geleen, Roermond, Venlo, Landgraaf, Weert en Heerlen zijn in de running als gastheer.Het is volgens de Sjeng Kraft Kompenei de bedoeling dat er een overeenkomst voor meerdere jaren wordt gesloten. ""We hopen binnen enkele weken de definitieve stad bekend te kunnen maken waar de 11devande11de zich de komende jaren gaat presenteren.""",Özet,"Vandaag, 13:28"
45,https://nos.nl/artikel/2326685-groot-dancefeest-voor-duizenden-mindervaliden-georganiseerd-in-amsterdam.html,"
    Groot dancefeest voor duizenden mindervaliden georganiseerd in Amsterdam
  ","Speciaal voor mindervaliden wordt er een groot dancefeest georganiseerd in concertzaal AFAS Live in Amsterdam. Het initiatief komt van Ricardo Acari, alias dj Cripple-X, die het uitgaansleven voor iedereen toegankelijk wil maken.Voor het feest, dat op 13 september moet plaatsvinden, worden aanpassingen gedaan in de concertzaal. Zo moet het hele pand rolstoeltoegankelijk zijn en mogen er een stuk minder prikkels zijn. Een stroboscoop is bijvoorbeeld niet geschikt voor feestgangers met epilepsie, en een rookmachine kan valpartijen veroorzaken.""Als je dat niet doet, zou je een heel grote groep uitsluiten. En dat is juist wat we niet willen"", zegt Acari. De 44-jarige dj uit Purmerend is spastisch en houdt erg van muziek en uitgaan. Hij organiseert regelmatig feesten voor mensen met een beperking. Dit wordt de grootste editie van Disco Zonder Drempels tot nu toe.Acari kreeg hulp uit onverwachte hoeken, vertelt hij. Hier tekent hij zijn contract:Voor het feest zamelde hij 40.000 euro in bij sponsoren. Het contract is gisteren getekend. ""Ik kreeg hulp uit heel veel hoeken"", zegt Acari. Hij mikt op 2000 tot 3000 bezoekers, schrijft AT5. ""Het moet niet te druk worden want dan worden mensen met een beperking makkelijk onder de voet gelopen"", zegt Acari. Volgens hem gebeurt dat vaak op reguliere feesten.Deze zomer vond het FrankLin Festival in Soest plaats, dat speciaal bedoeld was voor mensen met een verstandelijke beperking. Dancefestival Milkshake in Amsterdam gaf deze zomer een speciaal feest voor lichamelijk en verstandelijk beperkten.""Maar dat is lang niet genoeg"", zegt Acari. ""De samenleving is nog niet inclusief genoeg en er zijn te weinig feesten voor mindervaliden."" Hij hoopt dan ook dat zijn feest een jaarlijks terugkerend evenement wordt.Onder anderen DJ Jean staat in de line-up, en het festival biedt ook een podium aan artiesten met een beperking. Dj Cripple-X staat zelf in de hoofdprogrammering. ""En in het voorprogramma staan alleen maar artiesten met een lichamelijke of verstandelijke beperking.""",Özet,"Vandaag, 10:46"
46,https://nos.nl/artikel/2326680-acht-stadsbussen-met-passagiers-aan-boord-bekogeld-in-eindhoven.html,"
    Acht stadsbussen met passagiers aan boord bekogeld in Eindhoven
  ","In korte tijd zijn gisteravond acht stadsbussen bekogeld in Eindhoven. Van alle bussen sneuvelden ramen. Er is niemand gewond geraakt.In alle bussen zaten passagiers. Die zijn, net als de chauffeurs, erg geschrokken. De directeur van busbedrijf Hermes noemt de actie ""idioot"". ""Dit is buiten alle proporties. Als je ziet wat voor ravage een gebroken ruit aanricht binnen in een bus, is het een wonder dat er hier geen gewonden zijn gevallen"", zegt Juul van Hout tegen Omroep Brabant.Het bedrijf heeft melding gemaakt bij de politie. Het is niet duidelijk waarmee de bussen zijn bekogeld. Ook is niet bekend waarom de bussen zijn bekogeld. ""We houden op dit moment alle opties open"", zegt een woordvoerder van de politie.Na de incidenten heeft het busbedrijf alle stadsbussen van de weg gehaald. Het ging om ongeveer dertig bussen. De streekbussen in de regio bleven wel rijden.",Özet,"Vandaag, 10:02"
47,https://nos.nl/artikel/2326676-twee-verdiepingen-van-erasmus-mc-tijdelijk-ontruimd-vanwege-rook.html,"
    Twee verdiepingen van Erasmus MC tijdelijk ontruimd vanwege rook 
  ","Het Erasmus MC in Rotterdam is vanochtend deels ontruimd vanwege rookontwikkeling in de kelder. De rook was afkomstig van slijpwerkzaamheden.Twee verdiepingen zijn tijdelijk ontruimd, daar hing veel rook. De etages zijn geventileerd door de hulpdiensten, meldt Rijnmond.De brandweer heeft de kelder onderzocht, maar trof geen brandhaard aan. Het is niet bekend of de slijpwerkzaamheden kunnen worden hervat.",Özet,"Vandaag, 08:29"
48,https://nos.nl/artikel/2326642-twee-gewonden-bij-schietpartij-in-utrecht-vier-verdachten-opgepakt.html,"
    Twee gewonden bij schietpartij in Utrecht, vier verdachten opgepakt
  ","Bij een schietpartij in Utrecht zijn vanavond twee mensen gewond geraakt. Vier verdachten zijn opgepakt.De schietpartij was rond tien uur 's avonds in een kantoorwijk ten zuiden van Transwijk. Een getuige zegt tegen RTV Utrecht dat hij ""meerdere schoten hoorde, ruim tien"". Een traumahelikopter en een ambulance kwamen hulp verlenen. De slachtoffers zijn volgens de politie weer aanspreekbaar.De reden van de schietpartij is nog onduidelijk. De vier verdachten zijn naar het politiebureau gebracht en worden daar verhoord.",Özet,"Gisteren, 23:02"
49,https://nos.nl/artikel/2326632-dit-is-de-nieuwe-bibliotheek-in-het-oude-postkantoor-in-utrecht.html,"
    Dit is de nieuwe bibliotheek in het oude postkantoor in Utrecht
  ","Na bijna twee jaar verbouwen is-ie vrijdag klaar: de nieuwe bibliotheek van Utrecht in het voormalig postkantoor aan de Neude. Vrijdag gaat het pand open voor publiek, vandaag mocht de pers rondkijken.""Je kwam hier vroeger voor je postzegel en dat was heel imponerend"", vertelt medewerker Corien van Moorsel in de enorme hal aan RTV Utrecht. ""Maar nu is het een bibliotheek."" Aan de grote hal van het voormalig postkantoor is weinig veranderd. Aan de zijkanten staan nu boeken. Waar vroeger de loketten van het postkantoor stonden, staan nu tijdschriften in rekken.Op de eerste etage van het pand vind je de jeugdafdeling. Het grote beeld van Nijntje is meeverhuisd van de vorige locatie aan de Oudegracht. ""Tot grote vreugde van de kinderen"", zegt Van Moorsel.In het hele pand zijn nog mensen aan het werk om alles op tijd af te krijgen. Vrijdag wordt de bibliotheek door prinses Laurentien geopend. ""Ik hoop dat de Utrechters massaal komen kijken naar hoe het eruitziet"", zegt directeur Ton van Vlimmeren. ""En dat het een goed-gebruikte plek wordt. Daarvoor maken we het.""",Özet,"Gisteren, 22:13"
50,https://nos.nl/artikel/2326631-vrachtauto-tot-de-nok-toe-gevuld-met-gestolen-fietsen-drietal-aangehouden.html,"
    Vrachtauto tot de nok toe gevuld met gestolen fietsen, drietal aangehouden
  ","De politie heeft vanmiddag in Duiven drie mannen aangehouden op verdenking van het stelen van tientallen fietsen. Ze reden in een vrachtauto, die tot het dak was gevuld met gestolen fietsen.De politie hoorde van getuigen dat de mannen fietsen in de vrachtauto aan het laden waren. De fietsen waren volgens Omroep Gelderland kort daarvoor weggenomen uit een loods. De wagen werd op de Geograaf staande gehouden. Hoeveel fietsen er precies zijn gestolen, kan de politie nog niet zeggen.De verdachten zijn 33, 36 en 51 jaar en komen uit Drunen, Oss en Rotterdam.",Özet,"Gisteren, 22:10"
51,https://nos.nl/artikel/2326595-toren-ingestort-bij-militair-terrein-den-bosch-meerdere-gewonden.html,"
    Toren ingestort bij militair terrein Den Bosch, meerdere gewonden
  ","Op het militaire oefenterrein in Den Bosch is vanmiddag een stalen toren ingestort. Daarbij zijn zeker twee militairen gewond geraakt.Het materiaal van de toren kwam rond drie uur op de militairen terecht, schrijft Omroep Brabant. Drie ambulances, een traumahelikopter en de brandweer kwamen hulp verlenen.Waardoor de toren is ingestort, is nog onbekend. De marechaussee start samen met de arbeidsinspectie een onderzoek naar het voorval.",Özet,"Gisteren, 17:15"
52,https://nos.nl/artikel/2326559-kerncentrale-borssele-blijft-mogelijk-langer-open.html,"
    Kerncentrale Borssele blijft mogelijk langer open
  ","Zeeland wil de kerncentrale in Borssele langer openhouden. De centrale zou in 2033 sluiten, maar moet volgens de provincie ook daarna open blijven om aan de klimaatdoelstellingen te voldoen.Het is een van de maatregelen uit de Regionale Energie Strategie (RES), die Zeeland vanochtend heeft gepresenteerd.Borssele wekt volgens de provincie 3 procent van de elektriciteit op die jaarlijks in Nederland wordt verbruikt, zonder daarbij CO2 uit te stoten. Zeeland wil onderzoeken wat er voor nodig is om de centrale langer open te houden en wat daarvan de risico's zijn.Voor de uitvoering van het Klimaatakkoord is Nederland in 30 energieregio's verdeeld. Die moeten allemaal uiterlijk in juni een RES hebben opgesteld. Amsterdam was vorige maand de eerste gemeente die een plan presenteerde.Het zou niet de eerste keer zijn dat sluiting van de centrale wordt uitgesteld. In 1994 besloot het kabinet-Kok dat de kerncentrale uiterlijk in 2004 dicht moest, maar dat besluit werd in 2000 vernietigd. In 2006 besloot het kabinet-Balkenende II dat de centrale tot 2033 open moest blijven om de doelstellingen uit het Kyoto-verdrag te halen.Naast het openhouden van de kerncentrale wil Zeeland de klimaatdoelstellingen halen door huizen beter te isoleren en meer zonnepanelen op daken te laten plaatsen. Ook wil de provincie de capaciteit van het elektriciteitsnet de komende tien jaar meer dan verdubbelden.Volgens Omroep Zeeland hoeven er geen nieuwe plekken voor windmolens aangewezen te worden. Alle maatregelen moeten ertoe leiden dat Zeeland in 2030 49 procent minder CO2 uitstoot.",Özet,"Gisteren, 14:34"
53,https://nos.nl/artikel/2326556-moeilijke-tijden-voor-zeeuwse-mosselkwekers-faillissementen-dreigen.html,"
    Moeilijke tijden voor Zeeuwse mosselkwekers, faillissementen dreigen
  ","Verschillende mosselkwekers in Zeeland staat het water aan de lippen. De sector heeft een aantal slechte jaren achter de rug en de voortekenen voor dit jaar zijn ook niet goed. Als dit jaar weer tegenvalt, dan gaan er mogelijk vijf bedrijven failliet, zegt Addy Risseeuw van de Producentenorganisatie Mossel.Schuimalg op de Oosterschelde, de stormen van de afgelopen weken en lage prijzen voor mosselen vormen een verklaring voor de malaise. Afgelopen jaar gingen veel mosselen verloren door verstikking door schuimalg.Mosselkweker Jos Steketee zei tegen Omroep Zeeland dat de schuimalg ook bij hem grote gevolgen heeft gehad: ""Wij hebben als bedrijf 75 procent van onze voorraad verloren door alg. Dat waren mosselen van het afgelopen seizoen maar ook mosselbroed voor de toekomst. De cyclus van een mossel is twee jaar, dus daar hebben we veel last van.""""We hebben signalen dat er aantal bedrijven zijn die het financieel lastig hebben"", zegt Addy Risseeuw. Precieze aantallen kan hij niet noemen maar het zijn er meer dan vijf. In Zeeland zijn 89 mosselkwekers actief, die in handen zijn van ongeveer zestig eigenaren.Risseeuw hoopt dat dit jaar de groei en de kwaliteit van de mosselen beter zullen zijn dan afgelopen jaar waardoor de prijzen ook weer hoger uitpakken. Mosselkweker Steketee valt hem bij: ""Ik ken behoorlijk wat kwekers die in zwaar weer zitten en daarom hoop ik dat er snel een omslag komt.""Volgens Risseeuw moet er ook naar andere oplossingen worden gekeken. ""Samenwerking tussen de kwekers leidt tot meer efficiency en kostenbesparing. Wat je ook steeds vaker ziet is meer samenwerking tussen de groepen kwekers en de handel.""",Özet,"Gisteren, 12:47"
54,https://nos.nl/artikel/2326496-historische-dieseltrein-van-sloop-gered-kans-konden-we-niet-laten-lopen.html,"
    Historische dieseltrein van sloop gered: ""Kans konden we niet laten lopen""
  ","Hij is groen van de aanslag, beklad met graffiti en de ramen zijn kapot én toch is de trein de Blauwe Engel 180 voor een aantal inwoners van Hengelo nog heel waardevol. In 1954 werd het toestel in gebruik genomen, nu zou hij worden gesloopt. Maar daar stak een groep vrijwilligers een stokje voor.Zij gaan de trein de komende tijd opknappen. In de jaren 50 werd hij gebouwd om de stoomtrein op de lokale spoorwegen te vervangen, meldt RTV Oost. De weinig rendabele spoorlijnen in de dunbevolkte delen van het land waren te duur om te elektrificeren en dus bood de dieseltrein uitkomst.De vrijwilligers weten nog dat de trein in Twente reed. In 2001 was dat voor het laatst. ""Het is echt een mooi treinstel geweest in een mooie lichtblauwe kleur met een heel licht dak"", zegt Jurriaan Knol. Hij is een van de mensen die mee gaan werken aan de renovatie van het toestel.Inmiddels is van de mooie blauwe kleur dus niet veel meer over. Het opknappen van de trein gaat veel tijd kosten. ""Het is een hele operatie, maar het is een kans die we echt niet konden laten lopen"", zegt Knol.Sinds 2003 stond de trein in Haarlem. Daar zou hij worden opgeknapt, maar vandalen vernielden de trein dusdanig dat er nooit meer aan de opknapbeurt is begonnen.Gisteren kwam het ding met een speciaal konvooi over de weg aan in Hengelo. De komende tijd wordt de trein schoongespoten, komen er nieuwe ramen in en hij krijgt een complete verfbeurt. ""We willen de trein weer zijn oude originele blauwe kleur geven waar iedereen hem van kent"", aldus Knol.Over een maand moet de opknapbeurt klaar zijn. Dan komt de trein aan het einde van de fietsspoorbaan in Twekkelo te staan. Bij spoorfietsen rijdt een groep mensen met een soort fiets over een spoor heen dat niet meer wordt gebruikt.De trein die nu wordt opgeknapt moet een soort wachtruimte worden. Mogelijk wordt het toestel later helemaal gerenoveerd, zodat hij ook weer kan gaan rijden.",Özet,"Maandag, 20:17"
55,https://nos.nl/artikel/2326493-rijdende-trein-in-buurt-van-bilthoven-bekogeld.html,"
    Rijdende trein in buurt van Bilthoven bekogeld
  ","In de buurt van Bilthoven is gisteren een rijdende trein bekogeld die vanuit Amersfoort was vertrokken. Er is niemand gewond geraakt.Rond 17.15 uur werd bekend dat de trein, die onderweg was naar Utrecht, was geraakt. Waarmee is niet duidelijk. Er is aangifte gedaan en de politie doet onderzoek.Er is schade aan de trein, laat een woordvoerder van de NS weten. Op een foto is te zien dat een raam gebarsten is en dat er een groot gat in zit.Het AD sprak met iemand die vlak bij dat raam zat. ""Het was echt schrikken. Ik denk dat het om een kogel ging uit een luchtbuks. Ik zat er vlakbij. Dat had dus verkeerd kunnen aflopen.""",Özet,"Maandag, 19:54"
56,https://nos.nl/artikel/2326467-celstraffen-tot-15-jaar-voor-handlangers-moord-spyshopmedewerker.html,"
    Celstraffen tot 15 jaar voor handlangers moord spyshopmedewerker
  ","De rechtbank heeft twee mannen veroordeeld tot vijftien en dertien jaar celstraf voor betrokkenheid bij de moord op een medewerker van een spyshop uit Nieuwegein. Het slachtoffer, Ronald Bakker, werd in zijn auto vlak bij zijn woning in Huizen doodgeschoten.Volgens de aanklager was de liquidatie van Bakker ""een boodschap"" vanuit de misdaadorganisatie van Ridouan Taghi dat meewerken met de politie met de dood wordt bekocht. Bakker zou met de politie hebben gepraat over volgapparatuur voor Ridouan Taghi. Mede daardoor zou de politie een wapenopslagplaats in Nieuwegein hebben ontdekt en informatie hebben gekregen over een organisatie die zich bezighield met huurmoorden.De rechtbank acht bewezen dat de twee veroordeelde mannen Bakker tot vlak voor zijn dood in de gaten hielden als spotter, schrijft RTV Utrecht. Op die manier leverden ze een wezenlijke bijdrage aan de liquidatie. Uit berichten van de verdachten maakt de rechter op dat de twee ""met plezier"" hebben meegewerkt aan de moord.Ridouan Taghi zelf moet zich in het grote liquidatieproces Marengo, dat draait om een reeks liquidaties en pogingen daartoe, verantwoorden voor de moord op Bakker.",Özet,"Maandag, 17:14"
